hour,load
6656,69400
6657,-176200
6658,107000
6659,88500
6660,70000
6661,-104100
6662,-22300
6663,37300
6664,-101000
6665,200
6666,40900
6667,-25900
6668,-87200
6669,7800
6670,-3100
6671,77700
6672,78600
6673,12400
6674,12800
6675,6400
6676,15800
6677,93400
6678,15800
6679,20300
6680,18100
6681,-227400
6682,42200
6683,40000
6684,40400
6685,-115000
6686,32200
6687,-25200
6688,-96500
6689,7200
6690,-21600
6691,-24600
6692,-20200
6693,71300
6694,-1700
6695,7900
6696,13000
6697,98200
6698,20900
6699,91500
6700,97300
6701,94200
6702,85800
6703,17800
6704,15800
6705,-220400
6706,47200
6707,48300
6708,-15000
6709,-109500
6710,-19500
6711,-18300
6712,-88900
6713,-48500
6714,47000
6715,-17800
6716,-83900
6717,73600
6718,68400
6719,9600
6720,12100
6721,16300
6722,84900
6723,79600
6724,19600
6725,93800
6726,18400
6727,21700
6728,17300
6729,-217200
6730,45900
6731,47200
6732,48600
6733,-103300
6734,46600
6735,39900
6736,-92300
6737,7000
6738,-19800
6739,42400
6740,-27700
6741,4600
6742,66300
6743,71300
6744,9900
6745,80500
6746,81300
6747,77900
6748,19400
6749,92100
6750,17700
6751,22600
6752,21000
6753,-208600
6754,-15800
6755,-18400
6756,-14300
6757,-103100
6758,45500
6759,-19000
6760,-93700
6761,-56000
6762,43700
6763,-19900
6764,-18700
6765,73800
6766,4500
6767,10300
6768,81800
6769,16100
6770,17700
6771,14000
6772,20900
6773,94500
6774,17800
6775,21900
6776,20000
6777,-212300
6778,-17700
6779,-18200
6780,47300
6781,-105200
6782,-14700
6783,38200
6784,-93700
6785,-6800
6786,29500
6787,37200
6788,-14200
6789,11900
6790,88300
6791,102300
6792,106600
6793,113800
6794,112500
6795,107300
6796,116100
6797,35200
6798,117100
6799,124200
6800,120700
6801,-190400
6802,60600
6803,54900
6804,58700
6805,-94200
6806,-15100
6807,-15200
6808,-80300
6809,26700
6810,-10400
6811,69100
6812,-74600
6813,20700
6814,99600
6815,26200
6816,28300
6817,34300
6818,126300
6819,122600
6820,132500
6821,134400
6822,133300
6823,46100
6824,45800
6825,-184300
6826,3100
6827,79400
6828,75000
6829,-101500
6830,58700
6831,59300
6832,-80600
6833,25100
6834,-13700
6835,67000
6836,-75500
6837,103600
6838,15600
6839,26200
6840,27900
6841,32800
6842,37200
6843,36100
6844,52200
6845,159400
6846,46800
6847,57500
6848,59500
6849,-155100
6850,94100
6851,-6000
6852,-18800
6853,-119700
6854,30800
6855,24200
6856,-116900
6857,-13600
6858,35400
6859,-32900
6860,-7900
6861,101800
6862,7800
6863,24200
6864,119300
6865,34400
6866,37500
6867,27500
6868,41900
6869,135800
6870,30600
6871,37000
6872,33000
6873,-203900
6874,65100
6875,63200
6876,61000
6877,-102400
6878,-9000
6879,66600
6880,-72500
6881,33800
6882,-8900
6883,-11400
6884,0
6885,20200
6886,13400
6887,22100
6888,102000
6889,108500
6890,33500
6891,25100
6892,36700
6893,37200
6894,25200
6895,31200
6896,108100
6897,-198500
6898,69400
6899,68300
6900,67800
6901,-94400
6902,-5700
6903,-13200
6904,-91700
6905,11000
6906,50000
6907,-16600
6908,-75300
6909,25400
6910,23100
6911,39600
6912,149700
6913,158800
6914,162600
6915,48500
6916,172400
6917,177700
6918,166500
6919,176300
6920,67500
6921,-178300
6922,74000
6923,60500
6924,49100
6925,-114000
6926,-27400
6927,39800
6928,-98300
6929,-51400
6930,-16400
6931,49800
6932,-15800
6933,6700
6934,1000
6935,8400
6936,77400
6937,11800
6938,78000
6939,73400
6940,13300
6941,15600
6942,76300
6943,77800
6944,74100
6945,-232300
6946,-27700
6947,38100
6948,45200
6949,-111400
6950,-21600
6951,-26200
6952,-98600
6953,-57200
6954,32600
6955,-26800
6956,-29300
6957,60700
6958,-3000
6959,2200
6960,62800
6961,67600
6962,7700
6963,5800
6964,10700
6965,74700
6966,7800
6967,9400
6968,71600
6969,-232700
6970,-36700
6971,-50100
6972,-28100
6973,-172400
6974,-39800
6975,-26600
6976,-133100
6977,-66100
6978,-17600
6979,-15100
6980,-117900
6981,35200
6982,-24200
6983,49500
6984,51300
6985,-3000
6986,-1300
6987,51000
6988,60100
6989,1200
6990,54500
6991,60800
6992,2900
6993,-248700
6994,-28800
6995,-27000
6996,-25200
6997,-129200
6998,25300
6999,13100
7000,-114900
7001,-110700
7002,-49900
7003,-51900
7004,-54900
7005,-10500
7006,-17900
7007,54500
7008,-1300
7009,500
7010,700
7011,55400
7012,4000
7013,5200
7014,3000
7015,6900
7016,70300
7017,-250400
7018,-32100
7019,18000
7020,12700
7021,-154100
7022,2600
7023,-37900
7024,-110100
7025,-50800
7026,-35300
7027,14100
7028,-95200
7029,64700
7030,66200
7031,7300
7032,85000
7033,95600
7034,17100
7035,20600
7036,122600
7037,33800
7038,36100
7039,149600
7040,40500
7041,-193000
7042,72600
7043,55700
7044,44700
7045,-135900
7046,22600
7047,22100
7048,-117200
7049,-37600
7050,-40800
7051,47000
7052,-84900
7053,111000
7054,113100
7055,27700
7056,136700
7057,144000
7058,40700
7059,35600
7060,150000
7061,157900
7062,156900
7063,54200
7064,53500
7065,-180200
7066,107800
7067,94700
7068,74200
7069,-105700
7070,-20200
7071,-25100
7072,-105600
7073,-76500
7074,13800
7075,-39300
7076,-99800
7077,300
7078,-3200
7079,8600
7080,83500
7081,95600
7082,21000
7083,18800
7084,111400
7085,116400
7086,119400
7087,128000
7088,35400
7089,-194800
7090,95900
7091,102000
7092,13400
7093,-75000
7094,96500
7095,99000
7096,-57500
7097,74400
7098,102600
7099,104300
7100,-52200
7101,44000
7102,37800
7103,152000
7104,57300
7105,64100
7106,67400
7107,160400
7108,72600
7109,179900
7110,172700
7111,194100
7112,86700
7113,-116300
7114,142300
7115,130300
7116,112800
7117,-69000
7118,89100
7119,82500
7120,-77500
7121,47600
7122,-1800
7123,2600
7124,21200
7125,29200
7126,14300
7127,26000
7128,27000
7129,107600
7130,33000
7131,22100
7132,35100
7133,33300
7134,21600
7135,29500
7136,29000
7137,-210600
7138,39500
7139,26900
7140,16300
7141,-133400
7142,12200
7143,-33600
7144,-103200
7145,-6700
7146,35500
7147,-26600
7148,-84900
7149,90400
7150,6900
7151,104400
7152,21600
7153,116800
7154,121600
7155,115800
7156,41500
7157,46300
7158,34700
7159,45800
7160,143300
7161,-188000
7162,101600
7163,99800
7164,5700
7165,-90300
7166,57400
7167,51800
7168,-86500
7169,-57800
7170,37000
7171,-24300
7172,-81800
7173,17500
7174,100700
7175,109200
7176,109200
7177,34300
7178,126800
7179,118000
7180,43400
7181,46600
7182,35900
7183,135800
7184,47300
7185,-163200
7186,103700
7187,11500
7188,500
7189,-87100
7190,64800
7191,67900
7192,-73300
7193,-44500
7194,74100
7195,-5100
7196,-65900
7197,35200
7198,28000
7199,156200
7200,58700
7201,62100
7202,66800
7203,56200
7204,182800
7205,189200
7206,180000
7207,85000
7208,95200
7209,-153500
7210,48900
7211,40800
7212,25200
7213,-84700
7214,98100
7215,106100
7216,-62200
7217,-35700
7218,9000
7219,107500
7220,56300
7221,152900
7222,135000
7223,165700
7224,174700
7225,74200
7226,189300
7227,174000
7228,182500
7229,63900
7230,114800
7231,121300
7232,119900
7233,-200200
7234,69000
7235,66300
7236,53700
7237,-117400
7238,-36200
7239,1800
7240,-126300
7241,-48600
7242,-700
7243,5100
7244,-41900
7245,-4000
7246,-12300
7247,65500
7248,-900
7249,2700
7250,5100
7251,66300
7252,13100
7253,88900
7254,83800
7255,15600
7256,19300
7257,-208400
7258,-22800
7259,-32100
7260,26000
7261,-131600
7262,10200
7263,23900
7264,-99600
7265,-59700
7266,43000
7267,-24000
7268,-85000
7269,10100
7270,80400
7271,13500
7272,15600
7273,97500
7274,98900
7275,17800
7276,109100
7277,113300
7278,26000
7279,36800
7280,43200
7281,-191700
7282,92500
7283,81100
7284,68900
7285,-106200
7286,-21500
7287,-19800
7288,-93800
7289,-54000
7290,57400
7291,68100
7292,-71100
7293,110600
7294,17400
7295,27400
7296,30400
7297,33400
7298,34000
7299,107100
7300,121000
7301,43100
7302,121700
7303,45300
7304,50700
7305,-182300
7306,121800
7307,30900
7308,26100
7309,-30700
7310,25900
7311,34000
7312,-12200
7313,-2800
7314,109900
7315,14000
7316,36600
7317,131500
7318,113800
7319,45100
7320,47100
7321,50200
7322,49800
7323,116600
7324,131800
7325,131000
7326,114600
7327,121800
7328,120500
7329,-181800
7330,80900
7331,85100
7332,82300
7333,-65200
7334,6600
7335,7000
7336,-66800
7337,-17700
7338,67500
7339,400
7340,14900
7341,40200
7342,122500
7343,145200
7344,147300
7345,59400
7346,61100
7347,45400
7348,155000
7349,68300
7350,147300
7351,63200
7352,66000
7353,-171000
7354,125700
7355,125000
7356,20800
7357,-41100
7358,18500
7359,107800
7360,-35900
7361,78000
7362,11900
7363,98600
7364,-50700
7365,138300
7366,32100
7367,56100
7368,151800
7369,159300
7370,159700
7371,48500
7372,168600
7373,79000
7374,155000
7375,74100
7376,76400
7377,-142100
7378,41500
7379,43000
7380,25600
7381,-41000
7382,18500
7383,114500
7384,-29500
7385,81000
7386,14000
7387,101100
7388,-47400
7389,57000
7390,35200
7391,156400
7392,162500
7393,180300
7394,88600
7395,173600
7396,207100
7397,105900
7398,88600
7399,105200
7400,106100
7401,-157100
7402,153300
7403,124400
7404,11100
7405,-60800
7406,-4500
7407,67900
7408,-77400
7409,-36100
7410,79800
7411,91500
7412,-60600
7413,46500
7414,31800
7415,151900
7416,59000
7417,67300
7418,73600
7419,168900
7420,183400
7421,183700
7422,169600
7423,75400
7424,75500
7425,-167800
7426,130300
7427,117000
7428,4400
7429,-88600
7430,48700
7431,-29700
7432,-110100
7433,-9100
7434,41000
7435,64100
7436,-64400
7437,138900
7438,127100
7439,51800
7440,161200
7441,173800
7442,184100
7443,174900
7444,81400
7445,87300
7446,74800
7447,87500
7448,92000
7449,-112700
7450,147000
7451,106600
7452,-16500
7453,-122500
7454,21800
7455,-46300
7456,-120600
7457,-12600
7458,42100
7459,61400
7460,18000
7461,35900
7462,17000
7463,40600
7464,143000
7465,154500
7466,55200
7467,39700
7468,160100
7469,170000
7470,51300
7471,63400
7472,65800
7473,-185600
7474,116700
7475,11900
7476,52100
7477,-120300
7478,-39200
7479,-42200
7480,-116700
7481,-79100
7482,28600
7483,-30100
7484,-8700
7485,86400
7486,600
7487,107400
7488,29100
7489,124700
7490,103500
7491,64200
7492,77300
7493,77900
7494,68000
7495,73700
7496,71300
7497,-233000
7498,41000
7499,36400
7500,27800
7501,-122200
7502,18500
7503,14500
7504,-108300
7505,-72800
7506,-32200
7507,-33400
7508,-92600
7509,79300
7510,81700
7511,18300
7512,114700
7513,37400
7514,137900
7515,34600
7516,54500
7517,61400
7518,55100
7519,185100
7520,182200
7521,-135900
7522,135600
7523,122600
7524,107200
7525,-76400
7526,97200
7527,12000
7528,-61000
7529,-26200
7530,83200
7531,3000
7532,22800
7533,123700
7534,24200
7535,39600
7536,41900
7537,45400
7538,45400
7539,113900
7540,133300
7541,54000
7542,132100
7543,54200
7544,56700
7545,-150900
7546,28400
7547,128500
7548,123500
7549,-33800
7550,23600
7551,34300
7552,-14700
7553,4200
7554,118400
7555,21100
7556,60700
7557,164600
7558,48200
7559,169300
7560,175400
7561,78700
7562,81900
7563,173700
7564,197200
7565,200800
7566,182600
7567,200100
7568,93300
7569,-155800
7570,67700
7571,70800
7572,57500
7573,-40000
7574,52100
7575,74100
7576,3700
7577,19100
7578,159700
7579,142200
7580,97600
7581,98700
7582,179600
7583,210000
7584,105000
7585,108300
7586,220300
7587,200400
7588,114900
7589,118200
7590,99300
7591,117500
7592,119100
7593,-106600
7594,189100
7595,70800
7596,48300
7597,-48800
7598,35300
7599,54600
7600,-13800
7601,14700
7602,153500
7603,145300
7604,-6800
7605,208300
7606,178400
7607,99600
7608,103500
7609,108300
7610,222300
7611,200300
7612,114800
7613,118300
7614,96100
7615,113000
7616,116800
7617,-146400
7618,85400
7619,80900
7620,62700
7621,-40600
7622,48400
7623,71500
7624,44200
7625,134700
7626,177900
7627,47400
7628,3200
7629,223300
7630,82400
7631,113600
7632,114200
7633,115200
7634,226900
7635,204500
7636,116000
7637,116700
7638,91900
7639,102600
7640,102600
7641,-154900
7642,171200
7643,168400
7644,40200
7645,-27400
7646,17600
7647,29300
7648,-42500
7649,100
7650,121600
7651,22300
7652,-30800
7653,69600
7654,158600
7655,187300
7656,86600
7657,91300
7658,212000
7659,84500
7660,118300
7661,130100
7662,117300
7663,138600
7664,144400
7665,-130200
7666,95800
7667,82600
7668,49600
7669,-52800
7670,120800
7671,128400
7672,-17400
7673,-800
7674,116400
7675,17700
7676,-28800
7677,76300
7678,165800
7679,181700
7680,79200
7681,87000
7682,217300
7683,85300
7684,107400
7685,118600
7686,103300
7687,127700
7688,131000
7689,-133300
7690,75700
7691,55000
7692,25400
7693,-60000
7694,-1100
7695,1300
7696,-69200
7697,-33300
7698,84800
7699,93400
7700,33400
7701,143900
7702,132300
7703,58100
7704,66700
7705,72200
7706,73800
7707,167900
7708,185900
7709,84900
7710,78400
7711,100900
7712,108300
7713,-91400
7714,57700
7715,37700
7716,14300
7717,-91600
7718,-15600
7719,60100
7720,-88600
7721,-52700
7722,76200
7723,89000
7724,54900
7725,57500
7726,150400
7727,67900
7728,74800
7729,81000
7730,201100
7731,169800
7732,165400
7733,65500
7734,142300
7735,56700
7736,57100
7737,-182900
7738,123700
7739,129400
7740,124100
7741,-60100
7742,27000
7743,43400
7744,-27200
7745,400
7746,119100
7747,109600
7748,-39400
7749,57700
7750,128300
7751,152300
7752,65900
7753,71200
7754,74300
7755,62700
7756,185200
7757,191400
7758,181300
7759,83900
7760,83900
7761,-119900
7762,164600
7763,169400
7764,53900
7765,-41000
7766,44900
7767,55900
7768,18000
7769,15200
7770,151800
7771,141900
7772,-14000
7773,89800
7774,169000
7775,201500
7776,98800
7777,102800
7778,213000
7779,191500
7780,216200
7781,111700
7782,90300
7783,107300
7784,112200
7785,-147700
7786,86200
7787,87100
7788,70800
7789,-36600
7790,56700
7791,79200
7792,51200
7793,134600
7794,177700
7795,49900
7796,8000
7797,224400
7798,83400
7799,113900
7800,115600
7801,118800
7802,231800
7803,206800
7804,118600
7805,118000
7806,91200
7807,101800
7808,101800
7809,-155500
7810,166000
7811,146800
7812,29900
7813,-60100
7814,8700
7815,17100
7816,-55000
7817,74800
7818,8700
7819,9500
7820,47300
7821,157700
7822,141800
7823,65500
7824,171100
7825,174500
7826,179400
7827,162400
7828,180500
7829,183100
7830,164900
7831,71100
7832,68300
7833,-169600
7834,130500
7835,136700
7836,127300
7837,-49900
7838,28500
7839,42500
7840,-24400
7841,9100
7842,137000
7843,28600
7844,-23700
7845,83500
7846,166500
7847,206900
7848,225900
7849,239400
7850,121200
7851,103000
7852,131400
7853,136200
7854,117600
7855,138900
7856,142700
7857,-56000
7858,111100
7859,94700
7860,189800
7861,-42700
7862,44600
7863,166200
7864,25300
7865,126700
7866,55500
7867,51000
7868,131300
7869,236500
7870,88900
7871,116100
7872,259300
7873,266900
7874,268300
7875,248200
7876,276100
7877,143600
7878,122700
7879,141100
7880,144000
7881,-124100
7882,256600
7883,120900
7884,102400
7885,39400
7886,198100
7887,203400
7888,62000
7889,152100
7890,77200
7891,211800
7892,32500
7893,138500
7894,255900
7895,279900
7896,275900
7897,257400
7898,115800
7899,86400
7900,108400
7901,109600
7902,86600
7903,100600
7904,101400
7905,-155200
7906,69200
7907,68700
7908,51300
7909,-44800
7910,139700
7911,155700
7912,17300
7913,110500
7914,42800
7915,127500
7916,76100
7917,176600
7918,147700
7919,82800
7920,87700
7921,91100
7922,93400
7923,175500
7924,202600
7925,206100
7926,188100
7927,96700
7928,98400
7929,-118400
7930,180000
7931,73800
7932,57900
7933,-45100
7934,37000
7935,60000
7936,-9200
7937,13300
7938,146600
7939,31700
7940,-14300
7941,87400
7942,161900
7943,89900
7944,192000
7945,196700
7946,197300
7947,175000
7948,197300
7949,197200
7950,176400
7951,190300
7952,89700
7953,-162300
7954,161400
7955,166000
7956,51900
7957,-46800
7958,34100
7959,55100
7960,-18900
7961,10800
7962,156800
7963,39800
7964,-1000
7965,220200
7966,85900
7967,130600
7968,287000
7969,150500
7970,157300
7971,147900
7972,176200
7973,324200
7974,305300
7975,177700
7976,335100
7977,-102200
7978,285400
7979,247500
7980,202600
7981,-36800
7982,168700
7983,175700
7984,-7200
7985,136500
7986,182900
7987,58800
7988,147600
7989,129000
7990,108400
7991,303600
7992,162500
7993,169700
7994,167400
7995,141000
7996,313700
7997,326100
7998,321700
7999,345500
8000,347100
8001,-94200
8002,148400
8003,129700
8004,93000
8005,26100
8006,60800
8007,173700
8008,26000
8009,123900
8010,179800
8011,62600
8012,153400
8013,121700
8014,241200
8015,121700
8016,243100
8017,222700
8018,193500
8019,63000
8020,70300
8021,66800
8022,48300
8023,56500
8024,55100
8025,-179000
8026,25600
8027,26000
8028,16800
8029,-64200
8030,84700
8031,90400
8032,-54800
8033,-8200
8034,4600
8035,82300
8036,19600
8037,37800
8038,93600
8039,94400
8040,81600
8041,83800
8042,22900
8043,10200
8044,80300
8045,81200
8046,10200
8047,12400
8048,71200
8049,-204700
8050,-18400
8051,46800
8052,46600
8053,-102500
8054,35800
8055,32900
8056,-98800
8057,15300
8058,-9700
8059,-200
8060,35400
8061,34000
8062,119300
8063,143800
8064,51600
8065,167100
8066,67100
8067,175600
8068,85000
8069,87700
8070,72200
8071,80200
8072,75700
8073,-164900
8074,143900
8075,142400
8076,120600
8077,-59700
8078,15000
8079,18200
8080,-57100
8081,54700
8082,-9200
8083,47200
8084,-84500
8085,7400
8086,1400
8087,69200
8088,72300
8089,77200
8090,18500
8091,71100
8092,81100
8093,25500
8094,19400
8095,31200
8096,115600
8097,-177400
8098,91000
8099,11000
8100,7900
8101,-72500
8102,4800
8103,9500
8104,-40400
8105,75000
8106,9500
8107,9200
8108,-55300
8109,135100
8110,31200
8111,51400
8112,152000
8113,165100
8114,68900
8115,55100
8116,172200
8117,177900
8118,174000
8119,195400
8120,89700
8121,-100300
8122,73300
8123,74600
8124,63900
8125,-39500
8126,50300
8127,170700
8128,-15000
8129,124300
8130,55100
8131,49200
8132,500
8133,226400
8134,206600
8135,229900
8136,111400
8137,116500
8138,246700
8139,229700
8140,252800
8141,258200
8142,243300
8143,131300
8144,135900
8145,-67100
8146,105400
8147,224300
8148,72100
8149,-39000
8150,165300
8151,170400
8152,29800
8153,126300
8154,56400
8155,51900
8156,126200
8157,222900
8158,201300
8159,222000
8160,103700
8161,233000
8162,114300
8163,98200
8164,126900
8165,133900
8166,116000
8167,134800
8168,140600
8169,-123200
8170,111700
8171,231000
8172,74200
8173,10200
8174,163300
8175,164800
8176,18700
8177,115800
8178,51200
8179,44400
8180,-5000
8181,212200
8182,73500
8183,95100
8184,97600
8185,101800
8186,225300
8187,91700
8188,108900
8189,113400
8190,96200
8191,111000
8192,115400
8193,-137500
8194,97100
8195,104800
8196,216800
8197,-21700
8198,201400
8199,222200
8200,32600
8201,165400
8202,95100
8203,76800
8204,164300
8205,139700
8206,112700
8207,282600
8208,290300
8209,157900
8210,160500
8211,139200
8212,164700
8213,309200
8214,148800
8215,166300
8216,166200
8217,-41300
8218,286900
8219,146900
8220,131000
8221,-1000
8222,249500
8223,127200
8224,56700
8225,184400
8226,257000
8227,102100
8228,199600
8229,164900
8230,279400
8231,310800
8232,173900
8233,182800
8234,188300
8235,328100
8236,361600
8237,209300
8238,361400
8239,388000
8240,395500
8241,-59000
8242,199900
8243,201100
8244,183200
8245,132400
8246,138900
8247,317200
8248,87500
8249,249800
8250,334600
8251,152100
8252,288400
8253,398000
8254,373200
8255,408000
8256,413800
8257,236500
8258,238600
8259,219100
8260,244700
8261,248500
8262,416700
8263,439700
8264,437800
8265,86900
8266,222200
8267,215700
8268,368300
8269,153200
8270,321800
8271,330600
8272,186200
8273,253600
8274,330200
8275,147900
8276,274600
8277,381400
8278,355700
8279,387500
8280,217500
8281,224000
8282,225900
8283,206000
8284,232300
8285,235000
8286,392600
8287,417200
8288,419300
8289,-41400
8290,208900
8291,192200
8292,154200
8293,106400
8294,266700
8295,270400
8296,130000
8297,57800
8298,270800
8299,110100
8300,62700
8301,297100
8302,257800
8303,287900
8304,289900
8305,155300
8306,157000
8307,276100
8308,303700
8309,308300
8310,152400
8311,330500
8312,338200
8313,-97600
8314,153200
8315,138500
8316,113800
8317,-9200
8318,95000
8319,104800
8320,32300
8321,41200
8322,103700
8323,240000
8324,198700
8325,157200
8326,280100
8327,314200
8328,169700
8329,177100
8330,342500
8331,330800
8332,197700
8333,201800
8334,353800
8335,376400
8336,372100
8337,15400
8338,171400
8339,162700
8340,134900
8341,77300
8342,103200
8343,124200
8344,120500
8345,51300
8346,246900
8347,225700
8348,47800
8349,149400
8350,254700
8351,148600
8352,285600
8353,292800
8354,292700
8355,270200
8356,159200
8357,295200
8358,138300
8359,151100
8360,145300
8361,-128900
8362,117100
8363,110900
8364,84000
8365,26000
8366,193200
8367,206600
8368,14100
8369,153400
8370,85600
8371,215400
8372,39400
8373,148000
8374,264900
8375,311600
8376,172700
8377,176500
8378,182600
8379,328400
8380,351200
8381,349100
8382,329500
8383,343700
8384,336800
8385,-20900
8386,154500
8387,153500
8388,135300
8389,66900
8390,115200
8391,126100
8392,43700
8393,139500
8394,190000
8395,61500
8396,15100
8397,223600
8398,193300
8399,215100
8400,107200
8401,105200
8402,194500
8403,74600
8404,190700
8405,193800
8406,77800
8407,92700
8408,92500
8409,-131900
8410,164300
8411,161600
8412,149700
8413,-17700
8414,141800
8415,165500
8416,-600
8417,113500
8418,50900
8419,130700
8420,88100
8421,190000
8422,62700
8423,191900
8424,197700
8425,101700
8426,208800
8427,187000
8428,210600
8429,109700
8430,86800
8431,100500
8432,99800
8433,-158200
8434,168300
8435,166300
8436,152000
8437,-20000
8438,36300
8439,61400
8440,16300
8441,105400
8442,136300
8443,25900
8444,-23300
8445,77600
8446,136000
8447,75100
8448,79000
8449,172900
8450,173200
8451,61300
8452,182200
8453,194400
8454,188900
8455,213500
8456,109800
8457,-91500
8458,228000
8459,106100
8460,223500
8461,-22700
8462,210800
8463,89700
8464,21000
8465,172000
8466,234800
8467,87400
8468,198100
8469,314200
8470,294900
8471,174100
8472,185000
8473,197000
8474,379000
8475,188500
8476,386400
8477,389000
8478,369200
8479,389000
8480,390000
8481,-67300
8482,190700
8483,188100
8484,159600
8485,13900
8486,111800
8487,125300
8488,59700
8489,52000
8490,122900
8491,249400
8492,207800
8493,168400
8494,282500
8495,307200
8496,307400
8497,168000
8498,167500
8499,282800
8500,167600
8501,304600
8502,280400
8503,294700
8504,293400
8505,-58700
8506,126200
8507,121200
8508,99000
8509,-22900
8510,190200
8511,204400
8512,26100
8513,136200
8514,186100
8515,56600
8516,10500
8517,216800
8518,187000
8519,214200
8520,110600
8521,114100
8522,223300
8523,200700
8524,224700
8525,119800
8526,98100
8527,113100
8528,112600
8529,-150100
8530,84500
8531,84900
8532,71900
8533,-35500
8534,60200
8535,83300
8536,50000
8537,23600
8538,181200
8539,57000
8540,21000
8541,262700
8542,111500
8543,147500
8544,294600
8545,165000
8546,172800
8547,156000
8548,336700
8549,341400
8550,326800
8551,354200
8552,365600
8553,-73900
8554,184400
8555,179700
8556,148600
8557,13100
8558,115000
8559,282500
8560,145100
8561,61600
8562,293000
8563,285200
8564,85200
8565,354500
8566,334700
8567,369600
8568,369100
8569,203600
8570,372700
8571,187500
8572,216000
8573,220700
8574,377700
8575,404400
8576,413400
8577,-43200
8578,213300
8579,193500
8580,153400
8581,18700
8582,116300
8583,275200
8584,52600
8585,55200
8586,280700
8587,290500
8588,91300
8589,366200
8590,344100
8591,380400
8592,210800
8593,219600
8594,395000
8595,360800
8596,208500
8597,206700
8598,345100
8599,369100
8600,369600
8601,14300
8602,171900
8603,156500
8604,123400
8605,70300
8606,106800
8607,288800
8608,172500
8609,254000
8610,332000
8611,148400
8612,112000
8613,218300
8614,190300
8615,406100
8616,412500
8617,236500
8618,242500
8619,226300
8620,253200
8621,256900
8622,431800
8623,457200
8624,462300
8625,-9500
8626,444700
8627,421800
8628,378500
8629,51300
8630,147900
8631,162500
8632,90900
8633,247400
8634,151400
8635,124800
8636,74300
8637,317500
8638,278100
8639,311600
8640,178200
8641,182600
8642,333100
8643,307000
8644,328200
8645,327700
8646,157000
8647,309500
8648,309400
8649,-29900
8650,305700
8651,148400
8652,123900
8653,-1400
8654,100000
8655,108900
8656,107200
8657,186900
8658,111000
8659,104800
8660,232000
8661,364000
8662,333600
8663,367300
8664,207100
8665,213800
8666,380200
8667,345300
8668,200700
8669,202700
8670,343700
8671,356000
8672,348600
8673,-90300
8674,160700
8675,155500
8676,131000
8677,-5500
8678,205600
8679,208700
8680,28700
8681,134400
8682,183600
8683,158700
8684,6700
8685,206100
8686,70500
8687,196200
8688,207900
8689,116000
8690,247100
8691,260100
8692,315100
8693,328700
8694,164200
8695,344900
8696,350800
8697,4500
8698,170800
8699,163300
8700,144200
8701,111500
8702,284400
8703,138500
8704,69700
8705,233100
8706,307200
8707,296300
8708,94400
8709,200400
8710,173900
8711,206500
8712,388900
8713,220800
8714,404600
8715,389400
8716,235600
8717,241700
8718,410400
8719,436200
8720,443200
8721,-23700
8722,231900
8723,412100
8724,376600
8725,163900
8726,321700
8727,328300
8728,185800
8729,253700
8730,161000
8731,332000
8732,121000
8733,228000
8734,195300
8735,406900
8736,221800
8737,222100
8738,392000
8739,367100
8740,218300
8741,219400
8742,362600
8743,377000
8744,365800
8745,8800
8746,182800
8747,186600
8748,167400
8749,26400
8750,134300
8751,140700
8752,123000
8753,175300
8754,117900
8755,214600
8756,43900
8757,142700
8758,113300
8759,270200
8760,287000
